Curve beginning at frame 197
754 	 2.145000e+02 
7.545000e+02 	 2.155000e+02 
7.545000e+02 	 2.145000e+02 
7.535000e+02 	 215 
7.545000e+02 	 216 
7.565000e+02 	 2.165000e+02 
7.575000e+02 	 2.165000e+02 
7.575000e+02 	 2.155000e+02 
7.565000e+02 	 2.155000e+02 
7.565000e+02 	 2.155000e+02 
7.565000e+02 	 2.155000e+02 
7.565000e+02 	 2.145000e+02 
7.585000e+02 	 2.145000e+02 
7.575000e+02 	 2.155000e+02 
7.575000e+02 	 2.155000e+02 
7.565000e+02 	 2.145000e+02 
7.565000e+02 	 2.155000e+02 
7.555000e+02 	 2.145000e+02 
7.555000e+02 	 2.145000e+02 
7.555000e+02 	 2.145000e+02 
7.555000e+02 	 2.145000e+02 
7.545000e+02 	 2.145000e+02 
753 	 215 
7.555000e+02 	 2.155000e+02 
7.555000e+02 	 2.165000e+02 
7.565000e+02 	 2.175000e+02 
7.565000e+02 	 2.165000e+02 
7.565000e+02 	 2.165000e+02 
7.555000e+02 	 2.165000e+02 
7.555000e+02 	 2.165000e+02 
7.555000e+02 	 2.165000e+02 
7.565000e+02 	 2.175000e+02 
7.555000e+02 	 2.175000e+02 
7.555000e+02 	 2.165000e+02 
7.565000e+02 	 2.165000e+02 
7.565000e+02 	 2.155000e+02 
7.575000e+02 	 2.155000e+02 
7.575000e+02 	 2.135000e+02 
7.575000e+02 	 2.135000e+02 
7.565000e+02 	 2.125000e+02 
7.575000e+02 	 2.115000e+02 
7.555000e+02 	 2.115000e+02 
7.555000e+02 	 2.115000e+02 
7.555000e+02 	 2.115000e+02 
7.555000e+02 	 2.115000e+02 
7.565000e+02 	 2.115000e+02 
7.565000e+02 	 2.115000e+02 
7.565000e+02 	 2.135000e+02 
7.575000e+02 	 2.155000e+02 
7.575000e+02 	 2.155000e+02 
7.585000e+02 	 2.155000e+02 
7.575000e+02 	 2.145000e+02 
7.595000e+02 	 2.165000e+02 
7.605000e+02 	 2.155000e+02 
7.605000e+02 	 2.155000e+02 
7.595000e+02 	 2.155000e+02 
7.595000e+02 	 2.155000e+02 
7.595000e+02 	 2.145000e+02 
7.595000e+02 	 2.155000e+02 
7.595000e+02 	 2.155000e+02 
7.605000e+02 	 2.145000e+02 
7.605000e+02 	 2.145000e+02 
7.615000e+02 	 2.135000e+02 
7.615000e+02 	 2.125000e+02 
7.625000e+02 	 2.135000e+02 
7.635000e+02 	 2.135000e+02 
7.645000e+02 	 2.135000e+02 
7.655000e+02 	 2.145000e+02 
7.645000e+02 	 2.145000e+02 
7.655000e+02 	 2.145000e+02 
7.655000e+02 	 2.145000e+02 
7.655000e+02 	 2.155000e+02 
7.665000e+02 	 2.145000e+02 
7.655000e+02 	 2.155000e+02 
7.655000e+02 	 2.165000e+02 
7.665000e+02 	 2.165000e+02 
7.665000e+02 	 2.165000e+02 
7.655000e+02 	 2.155000e+02 
7.655000e+02 	 2.165000e+02 
7.665000e+02 	 2.175000e+02 
7.665000e+02 	 2.175000e+02 
7.665000e+02 	 2.175000e+02 
7.665000e+02 	 2.175000e+02 
7.665000e+02 	 2.175000e+02 
7.675000e+02 	 2.185000e+02 
7.675000e+02 	 2.185000e+02 
7.665000e+02 	 2.185000e+02 
7.675000e+02 	 2.185000e+02 
7.665000e+02 	 2.175000e+02 
7.665000e+02 	 2.195000e+02 
7.665000e+02 	 2.185000e+02 
7.675000e+02 	 2.185000e+02 
7.675000e+02 	 2.185000e+02 
7.665000e+02 	 2.185000e+02 
7.665000e+02 	 2.195000e+02 
7.665000e+02 	 2.195000e+02 
7.675000e+02 	 2.205000e+02 
7.685000e+02 	 2.205000e+02 
7.665000e+02 	 2.205000e+02 
7.655000e+02 	 2.215000e+02 
7.665000e+02 	 2.215000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.215000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.655000e+02 	 2.225000e+02 
7.655000e+02 	 2.215000e+02 
7.635000e+02 	 2.215000e+02 
7.655000e+02 	 2.215000e+02 
7.675000e+02 	 2.215000e+02 
7.675000e+02 	 2.215000e+02 
7.665000e+02 	 2.205000e+02 
7.665000e+02 	 2.215000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.675000e+02 	 2.215000e+02 
7.675000e+02 	 2.205000e+02 
7.695000e+02 	 2.205000e+02 
7.695000e+02 	 2.205000e+02 
7.695000e+02 	 2.205000e+02 
7.685000e+02 	 2.205000e+02 
7.675000e+02 	 2.205000e+02 
7.675000e+02 	 2.205000e+02 
7.665000e+02 	 2.205000e+02 
7.655000e+02 	 2.205000e+02 
7.665000e+02 	 2.205000e+02 
7.665000e+02 	 2.205000e+02 
7.665000e+02 	 2.205000e+02 
7.665000e+02 	 2.205000e+02 
7.655000e+02 	 2.205000e+02 
7.655000e+02 	 2.205000e+02 
7.655000e+02 	 2.205000e+02 
7.655000e+02 	 2.215000e+02 
7.655000e+02 	 2.215000e+02 
7.635000e+02 	 2.205000e+02 
7.645000e+02 	 2.215000e+02 
7.655000e+02 	 2.215000e+02 
7.645000e+02 	 2.205000e+02 
7.645000e+02 	 2.205000e+02 
7.645000e+02 	 2.195000e+02 
7.645000e+02 	 2.185000e+02 
7.645000e+02 	 2.185000e+02 
7.645000e+02 	 2.195000e+02 
7.655000e+02 	 2.185000e+02 
7.665000e+02 	 2.195000e+02 
7.665000e+02 	 2.195000e+02 
7.675000e+02 	 2.195000e+02 
7.665000e+02 	 2.185000e+02 
7.665000e+02 	 2.185000e+02 
7.675000e+02 	 2.185000e+02 
7.685000e+02 	 2.195000e+02 
7.685000e+02 	 2.205000e+02 
7.705000e+02 	 2.205000e+02 
7.705000e+02 	 2.205000e+02 
7.705000e+02 	 2.215000e+02 
7.715000e+02 	 2.205000e+02 
7.695000e+02 	 2.215000e+02 
7.695000e+02 	 2.215000e+02 
7.685000e+02 	 2.215000e+02 
7.675000e+02 	 2.205000e+02 
7.675000e+02 	 2.215000e+02 
7.675000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.215000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.215000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.655000e+02 	 2.225000e+02 
7.635000e+02 	 2.225000e+02 
7.645000e+02 	 2.225000e+02 
7.645000e+02 	 2.225000e+02 
7.635000e+02 	 2.225000e+02 
7.625000e+02 	 2.225000e+02 
7.635000e+02 	 2.235000e+02 
7.635000e+02 	 2.235000e+02 
7.635000e+02 	 2.245000e+02 
7.645000e+02 	 2.245000e+02 
7.645000e+02 	 2.235000e+02 
7.655000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.215000e+02 
7.645000e+02 	 2.195000e+02 
7.625000e+02 	 2.195000e+02 
7.625000e+02 	 2.205000e+02 
7.625000e+02 	 2.215000e+02 
7.635000e+02 	 2.195000e+02 
7.635000e+02 	 2.185000e+02 
7.625000e+02 	 2.185000e+02 
7.625000e+02 	 2.195000e+02 
7.635000e+02 	 2.185000e+02 
7.635000e+02 	 2.185000e+02 
7.635000e+02 	 2.185000e+02 
7.635000e+02 	 2.175000e+02 
7.615000e+02 	 2.165000e+02 
7.615000e+02 	 2.165000e+02 
7.615000e+02 	 2.165000e+02 
7.615000e+02 	 2.155000e+02 
7.615000e+02 	 2.165000e+02 
7.615000e+02 	 2.165000e+02 
7.615000e+02 	 2.165000e+02 
7.605000e+02 	 2.165000e+02 
7.595000e+02 	 2.165000e+02 
7.595000e+02 	 2.155000e+02 
7.595000e+02 	 2.155000e+02 
7.585000e+02 	 2.165000e+02 
7.585000e+02 	 2.175000e+02 
7.575000e+02 	 2.175000e+02 
7.575000e+02 	 2.175000e+02 
7.555000e+02 	 2.175000e+02 
7.575000e+02 	 2.185000e+02 
7.585000e+02 	 2.195000e+02 
7.595000e+02 	 2.205000e+02 
7.595000e+02 	 2.205000e+02 
7.605000e+02 	 2.215000e+02 
7.605000e+02 	 2.215000e+02 
7.615000e+02 	 2.225000e+02 
7.635000e+02 	 2.225000e+02 
7.645000e+02 	 2.225000e+02 
7.645000e+02 	 2.215000e+02 
7.655000e+02 	 2.215000e+02 
7.655000e+02 	 2.225000e+02 
7.655000e+02 	 2.235000e+02 
7.645000e+02 	 2.235000e+02 
7.655000e+02 	 2.225000e+02 
7.655000e+02 	 2.225000e+02 
7.655000e+02 	 2.235000e+02 
7.655000e+02 	 2.235000e+02 
7.655000e+02 	 2.235000e+02 
7.655000e+02 	 2.235000e+02 
7.645000e+02 	 2.225000e+02 
7.655000e+02 	 2.225000e+02 
7.665000e+02 	 2.235000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.235000e+02 
7.665000e+02 	 2.225000e+02 
7.675000e+02 	 2.215000e+02 
7.675000e+02 	 2.225000e+02 
7.675000e+02 	 2.235000e+02 
7.675000e+02 	 2.235000e+02 
7.675000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.655000e+02 	 2.225000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.215000e+02 
7.665000e+02 	 2.225000e+02 
7.665000e+02 	 2.235000e+02 
7.665000e+02 	 2.235000e+02 
7.665000e+02 	 2.235000e+02 
7.675000e+02 	 2.245000e+02 
7.675000e+02 	 2.245000e+02 
